Company,Country,Ticker,Market,Currency,Date,Open,High,Low,Close,Volume
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-01 00:00:00+01:00,680.78,704.51,671.74,704.22,796964
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-02 00:00:00+01:00,683.18,688.17,660.89,663.67,1334584
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-03 00:00:00+01:00,670.69,674.63,646.95,654.54,977632
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-06 00:00:00+01:00,660.31,664.15,630.33,636.48,1044631
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-07 00:00:00+01:00,657.91,689.33,652.72,689.33,874048
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-08 00:00:00+01:00,691.63,694.32,675.68,677.89,571229
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-09 00:00:00+01:00,683.08,685.48,663.29,663.96,556092
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-10 00:00:00+01:00,657.04,666.27,652.14,658.2,500334
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-13 00:00:00+01:00,665.31,672.99,651.76,652.62,618339
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-14 00:00:00+01:00,655.41,660.5,634.75,635.13,746348
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-15 00:00:00+01:00,648.68,656.27,645.22,652.24,649456
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-16 00:00:00+01:00,682.22,683.95,649.36,649.36,1060317
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-17 00:00:00+01:00,645.22,645.51,631.58,636.1,1956173
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-20 00:00:00+01:00,627.26,643.59,615.92,634.37,690190
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-21 00:00:00+01:00,652.53,662.33,643.3,657.23,735987
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-22 00:00:00+01:00,664.92,670.11,657.14,670.11,441386
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-23 00:00:00+01:00,671.46,680.1,665.31,679.53,476343
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-24 00:00:00+01:00,682.22,682.22,674.05,675.4,84141
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-27 00:00:00+01:00,672.61,687.6,668.19,685.2,347324
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-28 00:00:00+01:00,688.75,696.15,683.18,687.31,331884
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-29 00:00:00+01:00,687.98,688.46,672.13,675.97,313441
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-30 00:00:00+01:00,681.26,690.19,678.57,682.6,454118
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2021-12-31 00:00:00+01:00,684.91,685.1,679.05,679.05,105156
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-03 00:00:00+01:00,681.26,688.85,666.46,674.24,547270
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-04 00:00:00+01:00,680.97,684.91,648.3,654.64,618866
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-05 00:00:00+01:00,660.21,665.69,643.11,644.65,655169
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-06 00:00:00+01:00,625.24,634.85,611.79,632.73,975136
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-07 00:00:00+01:00,648.59,651.95,629.85,638.88,964639
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-10 00:00:00+01:00,641.38,643.59,596.8,597.95,1321972
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-11 00:00:00+01:00,618.32,619.95,594.39,602.47,1384772
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-12 00:00:00+01:00,615.82,630.33,608.33,621.01,805667
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-13 00:00:00+01:00,631.96,651.66,630.52,636.86,819569
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-14 00:00:00+01:00,618.8,625.33,612.36,617.07,973942
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-17 00:00:00+01:00,623.41,635.71,611.59,630.52,446598
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-18 00:00:00+01:00,622.64,627.64,612.75,616.3,882238
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-19 00:00:00+01:00,614.96,626.97,596.03,601.7,957106
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-20 00:00:00+01:00,601.98,616.88,593.53,614.96,834230
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-21 00:00:00+01:00,598.62,610.63,593.34,604.68,1166208
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-24 00:00:00+01:00,595.74,603.91,555.09,562.11,1773437
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-25 00:00:00+01:00,573.35,573.45,546.83,552.98,1283438
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-26 00:00:00+01:00,558.07,573.35,557.4,567.01,966271
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-27 00:00:00+01:00,548.18,575.08,546.16,559.8,985572
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-28 00:00:00+01:00,551.83,556.25,534.53,543.95,1277813
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-01-31 00:00:00+01:00,564.9,571.33,555.86,570.95,1133780
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-01 00:00:00+01:00,581.33,588.44,568.64,576.91,837222
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-02 00:00:00+01:00,590.93,591.32,574.7,575.08,660480
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-03 00:00:00+01:00,578.06,578.06,551.35,551.35,807646
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-04 00:00:00+01:00,550.29,556.44,537.8,542.12,881725
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-07 00:00:00+01:00,552.4,555.57,539.43,550.19,592597
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-08 00:00:00+01:00,547.5,550.58,535.11,544.33,663374
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-09 00:00:00+01:00,554.13,567.87,552.79,565.76,812010
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-10 00:00:00+01:00,574.6,577.1,548.66,561.24,829813
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-11 00:00:00+01:00,547.7,557.21,545.77,547.22,722999
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-14 00:00:00+01:00,529.63,539.05,519.54,537.8,1002425
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-15 00:00:00+01:00,532.13,554.23,529.05,550.48,780307
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-16 00:00:00+01:00,557.5,561.72,544.72,551.44,580041
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-17 00:00:00+01:00,561.34,563.84,551.92,555.57,666455
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-18 00:00:00+01:00,555.0,561.15,543.85,548.08,725735
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-21 00:00:00+01:00,553.94,556.34,523.58,529.25,684419
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-22 00:00:00+01:00,509.84,552.4,502.53,542.41,1152820
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-23 00:00:00+01:00,545.77,558.65,540.1,542.22,859472
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-24 00:00:00+01:00,506.47,540.2,504.46,536.36,1780520
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-25 00:00:00+01:00,556.25,566.91,546.16,566.05,1240807
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-02-28 00:00:00+01:00,548.66,575.46,544.62,575.46,1451883
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-01 00:00:00+01:00,573.45,574.22,554.61,554.61,1086434
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-02 00:00:00+01:00,552.02,569.51,547.7,560.38,944662
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-03 00:00:00+01:00,559.23,569.41,548.66,550.87,800591
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-04 00:00:00+01:00,543.18,552.5,512.72,512.72,1370878
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-07 00:00:00+01:00,497.73,545.87,494.27,519.45,1399868
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-08 00:00:00+01:00,503.5,533.38,493.6,496.77,1523567
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-09 00:00:00+01:00,519.16,535.3,505.99,535.3,1425054
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-10 00:00:00+01:00,535.97,538.95,516.66,524.06,991442
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-11 00:00:00+01:00,521.94,540.39,512.53,521.56,983094
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-14 00:00:00+01:00,529.44,538.38,510.99,513.58,1069393
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-15 00:00:00+01:00,508.4,522.91,497.73,519.25,1049666
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-16 00:00:00+01:00,534.92,559.61,534.15,556.25,1204194
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-17 00:00:00+01:00,567.3,568.07,554.42,561.82,988610
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-18 00:00:00+01:00,569.22,586.03,561.72,586.03,1840461
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-21 00:00:00+01:00,584.21,594.59,580.46,588.72,856735
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-22 00:00:00+01:00,590.93,607.94,588.15,602.66,989112
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-23 00:00:00+01:00,605.35,607.75,581.13,589.88,856499
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-24 00:00:00+01:00,588.15,594.11,580.08,591.61,746591
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-25 00:00:00+01:00,596.7,606.21,586.23,595.93,815854
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-28 00:00:00+02:00,594.87,604.19,592.47,598.33,673169
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-29 00:00:00+02:00,607.27,616.88,601.12,608.23,911069
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-30 00:00:00+02:00,609.86,609.86,594.59,597.85,726653
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-03-31 00:00:00+02:00,595.93,601.79,586.13,586.13,847822
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-01 00:00:00+02:00,582.29,589.78,578.73,582.96,506031
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-04 00:00:00+02:00,583.63,594.97,577.96,593.24,561907
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-05 00:00:00+02:00,595.16,602.47,572.2,575.75,707436
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-06 00:00:00+02:00,569.12,573.74,543.66,549.43,856559
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-07 00:00:00+02:00,555.09,561.24,543.28,545.2,770305
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-08 00:00:00+02:00,559.23,561.63,542.89,547.02,639392
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-11 00:00:00+02:00,537.51,543.28,529.05,530.69,666548
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-12 00:00:00+02:00,526.36,549.52,521.37,538.47,837550
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-13 00:00:00+02:00,531.46,545.1,529.05,543.95,559514
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-14 00:00:00+02:00,551.54,551.73,535.49,536.84,838438
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-19 00:00:00+02:00,541.45,543.08,524.83,539.62,695287
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-20 00:00:00+02:00,547.7,582.86,538.76,568.26,1035414
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-21 00:00:00+02:00,562.3,575.95,560.09,561.15,715869
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-22 00:00:00+02:00,552.5,558.07,542.89,548.85,749038
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-25 00:00:00+02:00,538.28,547.7,523.87,526.27,818988
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-26 00:00:00+02:00,537.51,538.95,505.9,508.68,759155
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-27 00:00:00+02:00,510.61,516.18,495.52,508.01,751086
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-28 00:00:00+02:00,518.87,531.75,516.66,527.23,752040
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-04-29 00:00:00+02:00,538.18,540.39,523.39,526.56,757261
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-02 00:00:00+02:00,522.42,522.42,502.34,514.83,665067
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-03 00:00:00+02:00,521.51,528.57,514.74,524.7,706815
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-04 00:00:00+02:00,529.93,531.38,518.03,518.03,514898
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-05 00:00:00+02:00,542.12,542.12,517.74,519.77,644643
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-06 00:00:00+02:00,514.83,516.48,498.77,507.38,887384
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-09 00:00:00+02:00,488.61,500.61,470.96,470.96,1131951
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-10 00:00:00+02:00,482.08,486.1,470.52,472.89,936325
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-11 00:00:00+02:00,483.87,498.0,473.81,497.42,988198
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-12 00:00:00+02:00,476.37,491.61,473.37,484.84,955355
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-13 00:00:00+02:00,496.35,512.03,489.87,508.16,699716
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-16 00:00:00+02:00,506.03,509.32,489.97,495.97,613806
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-17 00:00:00+02:00,502.26,517.25,500.32,511.45,594819
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-18 00:00:00+02:00,513.77,515.41,496.06,498.19,593971
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-19 00:00:00+02:00,489.58,494.42,477.0,486.39,887597
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-20 00:00:00+02:00,479.42,498.68,479.42,484.45,1003408
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-23 00:00:00+02:00,496.06,504.09,489.97,504.09,799694
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-24 00:00:00+02:00,495.77,507.58,491.71,492.68,772338
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-25 00:00:00+02:00,495.87,498.48,483.29,490.74,641963
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-26 00:00:00+02:00,489.58,502.64,484.45,500.22,631778
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-27 00:00:00+02:00,507.0,523.74,504.0,523.74,626482
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-30 00:00:00+02:00,534.18,546.96,532.64,538.06,690752
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-05-31 00:00:00+02:00,529.25,534.28,517.83,518.61,1840018
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-01 00:00:00+02:00,519.57,523.35,510.96,513.19,563225
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-02 00:00:00+02:00,512.32,520.35,508.45,517.74,385611
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-03 00:00:00+02:00,520.83,521.51,506.22,508.45,455288
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-06 00:00:00+02:00,515.22,526.93,514.64,521.03,460430
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-07 00:00:00+02:00,514.74,519.19,510.48,514.83,503262
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-08 00:00:00+02:00,520.93,522.48,514.83,518.51,540951
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-09 00:00:00+02:00,513.77,517.64,503.22,503.8,689113
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-10 00:00:00+02:00,497.42,499.16,478.16,479.03,839438
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-13 00:00:00+02:00,469.26,472.16,453.78,457.75,929728
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-14 00:00:00+02:00,467.91,467.91,452.48,455.91,817608
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-15 00:00:00+02:00,459.78,466.7,452.43,466.7,905668
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-16 00:00:00+02:00,462.54,462.92,431.04,434.29,941646
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-17 00:00:00+02:00,433.51,444.78,427.85,434.58,1570564
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-20 00:00:00+02:00,436.37,442.41,431.96,442.41,402601
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-21 00:00:00+02:00,447.15,456.39,444.54,454.51,676963
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-22 00:00:00+02:00,445.7,454.02,438.59,450.1,661466
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-23 00:00:00+02:00,440.82,452.18,436.37,445.46,849478
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-24 00:00:00+02:00,451.27,472.46,448.36,469.12,747785
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-27 00:00:00+02:00,470.23,481.36,462.63,468.0,702264
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-28 00:00:00+02:00,473.08,474.2,456.01,457.51,630171
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-29 00:00:00+02:00,445.85,455.52,444.83,450.1,658041
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-06-30 00:00:00+02:00,440.77,442.56,430.61,441.06,946001
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-01 00:00:00+02:00,423.01,432.25,414.26,417.26,1089511
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-04 00:00:00+02:00,413.68,416.72,409.08,414.6,391635
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-05 00:00:00+02:00,420.11,422.0,390.36,395.73,1150310
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-06 00:00:00+02:00,401.53,415.42,401.05,407.82,935460
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-07 00:00:00+02:00,420.88,427.66,415.8,426.5,745847
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-08 00:00:00+02:00,426.69,431.67,419.48,431.67,592485
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-11 00:00:00+02:00,422.72,433.56,419.53,423.79,558487
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-12 00:00:00+02:00,417.98,427.56,410.1,420.59,849275
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-13 00:00:00+02:00,421.66,432.16,412.03,427.42,760420
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-14 00:00:00+02:00,429.88,432.98,421.9,428.63,668027
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-15 00:00:00+02:00,438.25,450.83,435.11,450.3,861370
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-18 00:00:00+02:00,463.02,463.26,454.51,460.75,781236
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-19 00:00:00+02:00,448.17,471.54,446.38,469.07,793818
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-20 00:00:00+02:00,454.75,489.58,446.52,484.94,1467182
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-21 00:00:00+02:00,483.73,509.9,481.4,509.9,1201119
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-22 00:00:00+02:00,512.61,516.87,503.8,505.55,833344
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-25 00:00:00+02:00,507.0,511.16,500.9,511.16,806642
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-26 00:00:00+02:00,508.93,513.19,497.9,498.19,770415
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-27 00:00:00+02:00,502.16,515.9,502.16,511.74,621143
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-28 00:00:00+02:00,516.67,527.7,513.77,527.7,805394
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-07-29 00:00:00+02:00,529.93,541.34,527.99,537.38,1003328
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-01 00:00:00+02:00,540.09,549.09,532.15,546.67,635582
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-02 00:00:00+02:00,542.22,544.25,527.02,534.77,642321
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-03 00:00:00+02:00,538.93,553.44,536.41,552.08,633662
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-04 00:00:00+02:00,554.48,559.23,548.66,558.84,661631
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-05 00:00:00+02:00,558.65,563.02,541.19,542.55,688872
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-08 00:00:00+02:00,550.89,559.14,541.0,543.71,628100
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-09 00:00:00+02:00,545.27,548.47,511.32,514.42,972120
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-10 00:00:00+02:00,504.43,530.62,503.56,527.71,724630
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-11 00:00:00+02:00,535.37,538.09,523.15,532.27,696934
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-12 00:00:00+02:00,531.3,540.42,524.9,536.54,643053
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-15 00:00:00+02:00,536.54,544.88,534.31,543.33,467857
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-16 00:00:00+02:00,545.95,548.85,532.27,540.71,572054
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-17 00:00:00+02:00,540.22,543.04,526.55,527.52,461253
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-18 00:00:00+02:00,528.68,541.19,526.16,540.42,491566
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-19 00:00:00+02:00,534.4,542.74,527.61,528.68,757298
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-22 00:00:00+02:00,522.09,526.26,508.9,509.77,617234
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-23 00:00:00+02:00,506.28,515.2,504.82,510.54,585899
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-24 00:00:00+02:00,508.12,515.68,505.02,514.81,432770
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-25 00:00:00+02:00,515.98,519.56,505.4,516.17,443804
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-26 00:00:00+02:00,522.77,532.08,503.27,505.7,741948
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-29 00:00:00+02:00,491.24,497.84,487.56,488.14,520516
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-30 00:00:00+02:00,491.92,499.0,472.72,475.63,603294
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-08-31 00:00:00+02:00,484.94,491.73,470.05,470.05,867958
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-01 00:00:00+02:00,465.54,467.58,451.67,452.93,851029
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-02 00:00:00+02:00,463.41,471.51,454.05,469.57,801512
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-05 00:00:00+02:00,457.78,465.25,451.82,462.83,463183
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-06 00:00:00+02:00,463.26,470.49,453.71,464.18,582449
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-07 00:00:00+02:00,454.24,461.71,454.1,460.64,582881
ASML (Netherlands),Netherlands,ASML.AS,Local,EUR,2022-09-08 00:00:00+02:00,466.85,469.57,448.33,465.54,661692
